TransactionAmount,CustomerAge,TransactionDuration,LoginAttempts,AccountBalance,TransactionType,Location,Channel,CustomerOccupation,Cluster_Final
2.51,63.0,32.0,1.0,4891.56,Debit,Baltimore,Online,Retired,0.0
22.62,64.0,102.0,1.0,7682.0,Debit,Virginia Beach,ATM,Doctor,3.0
126.83000000000001,57.0,39.0,1.0,6100.98,Debit,Austin,Branch,Retired,0.0
46.6,55.0,68.00000000000001,1.0,1562.9,Debit,Detroit,Online,Doctor,3.0
243.8,57.0,48.0,1.0,13732.81,Debit,San Francisco,Branch,Doctor,3.0
231.51,60.0,96.0,1.0,5790.7,Credit,Oklahoma City,Branch,Retired,0.0
175.05,39.0,34.0,1.0,1447.35,Debit,San Francisco,Online,Engineer,1.0
762.74,64.0,244.0,1.0,207.1,Debit,Los Angeles,ATM,Doctor,3.0
34.03,57.0,37.99999999999999,1.0,3077.2,Debit,Los Angeles,Branch,Engineer,1.0
15.950000000000001,25.0,52.00000000000001,1.0,1983.0,Debit,Raleigh,Branch,Student,2.0
101.51,46.0,199.0,1.0,3052.47,Credit,Tucson,Online,Engineer,1.0
309.42,27.0,42.00000000000001,1.0,8564.46,Debit,Fresno,Branch,Engineer,1.0
257.6,59.0,293.0,1.0,7950.74,Credit,Fort Worth,Online,Retired,0.0
746.78,21.0,64.0,1.0,1699.81,Credit,Mesa,Branch,Student,2.0
82.01,23.0,156.0,1.0,287.46,Credit,Sacramento,Branch,Student,2.0
476.99,23.0,187.0,1.0,1154.48,Debit,San Diego,Online,Student,2.0
320.11,23.0,130.0,1.0,4076.4799999999996,Debit,El Paso,Branch,Student,2.0
333.39,68.0,35.0,1.0,10628.59,Debit,Philadelphia,ATM,Doctor,3.0
10.3,47.0,197.0,1.0,7801.32,Debit,Fresno,ATM,Engineer,1.0
416.55,33.0,73.0,1.0,922.9599999999999,Debit,Oklahoma City,Online,Engineer,1.0
84.91,18.0,68.00000000000001,1.0,1671.86,Debit,Raleigh,Online,Student,2.0
98.95,75.0,73.0,1.0,5670.82,Debit,Mesa,Branch,Retired,0.0
18.14,58.0,48.0,1.0,6020.85,Credit,Milwaukee,ATM,Retired,0.0
215.13,46.0,114.0,1.0,3956.6899999999996,Debit,Charlotte,Online,Engineer,1.0
218.57,62.0,102.0,1.0,13869.86,Credit,Memphis,Branch,Doctor,3.0
341.88,43.0,89.0,1.0,4159.52,Debit,Austin,ATM,Engineer,1.0
691.92,19.0,61.00000000000001,1.0,1084.65,Debit,Boston,Online,Student,2.0
50.43,32.0,51.00000000000001,1.0,9794.26,Debit,San Jose,Branch,Doctor,3.0
440.43,78.0,22.999999999999996,1.0,5123.24,Debit,Colorado Springs,Branch,Retired,0.0
299.03,39.0,52.00000000000001,1.0,1381.28,Debit,Columbus,Branch,Engineer,1.0
1.98,66.0,170.0,1.0,11619.1,Debit,Seattle,ATM,Doctor,3.0
173.45,31.0,161.0,1.0,9077.62,Debit,Philadelphia,ATM,Engineer,1.0
438.76,22.0,73.0,1.0,1824.19,Debit,San Antonio,Branch,Student,2.0
519.62,71.0,40.0,1.0,4159.33,Credit,Washington,Online,Retired,0.0
738.68,50.0,123.99999999999999,1.0,14352.33,Debit,Chicago,Online,Doctor,3.0
151.14,64.0,37.99999999999999,1.0,2156.54,Debit,Memphis,Online,Retired,0.0
75.77,51.0,148.0,1.0,8361.7,Debit,Charlotte,Branch,Engineer,1.0
444.52,27.0,17.0,1.0,5424.6,Debit,Louisville,Online,Engineer,1.0
5.29,52.0,276.0,1.0,11263.89,Debit,Indianapolis,Online,Doctor,3.0
97.63,48.0,127.0,1.0,12467.31,Credit,Milwaukee,Online,Doctor,3.0
256.95,26.0,71.0,1.0,2531.24,Debit,San Diego,Branch,Engineer,1.0
734.86,48.0,290.0,1.0,6242.03,Credit,Boston,Branch,Engineer,1.0
84.28,39.0,142.0,1.0,13586.06,Debit,Memphis,Branch,Doctor,3.0
202.49,48.0,69.00000000000001,1.0,7447.099999999999,Credit,Virginia Beach,ATM,Engineer,1.0
154.99,25.0,53.00000000000001,1.0,1419.31,Debit,Mesa,Branch,Student,2.0
481.53,58.0,277.0,1.0,6142.54,Debit,Atlanta,Branch,Retired,0.0
172.92,20.0,212.0,1.0,416.37,Debit,Miami,Online,Student,2.0
275.59,53.0,238.0,1.0,6313.22,Credit,Philadelphia,Branch,Retired,0.0
207.2,60.0,133.0,1.0,8092.9400000000005,Debit,Columbus,Online,Engineer,1.0
136.82,31.0,14.0,1.0,6229.13,Debit,Chicago,Branch,Engineer,1.0
179.38,30.0,28.0,1.0,8741.51,Debit,Chicago,Online,Engineer,1.0
26.3,32.0,33.0,1.0,7473.73,Debit,Virginia Beach,ATM,Doctor,3.0
319.5,29.0,69.00000000000001,1.0,2366.3,Credit,Virginia Beach,Branch,Engineer,1.0
182.42,51.0,137.0,1.0,3051.29,Debit,Kansas City,Branch,Retired,0.0
716.62,44.0,241.0,1.0,6987.4,Debit,Atlanta,ATM,Doctor,3.0
222.96,65.0,150.0,1.0,7370.41,Credit,Fresno,ATM,Doctor,3.0
79.77,68.0,167.0,1.0,5010.31,Debit,San Francisco,ATM,Retired,0.0
431.08,59.0,25.000000000000004,1.0,6760.22,Debit,Albuquerque,Branch,Retired,0.0
592.24,52.0,140.0,1.0,9817.05,Debit,Tucson,ATM,Doctor,3.0
200.19,52.0,107.99999999999999,1.0,4389.96,Credit,San Antonio,Branch,Retired,0.0
297.5,73.0,80.0,1.0,6768.14,Credit,Kansas City,Branch,Retired,0.0
345.86,51.0,145.0,1.0,1504.64,Debit,Omaha,ATM,Retired,0.0
343.88,63.0,97.0,1.0,6486.18,Debit,Nashville,Online,Retired,0.0
16.52,25.0,135.0,1.0,835.5299999999999,Credit,Boston,Online,Student,2.0
162.1,41.0,151.0,1.0,8576.65,Debit,Milwaukee,Branch,Engineer,1.0
36.12,22.0,234.0,1.0,1593.03,Debit,Houston,Online,Student,2.0
354.91,74.0,191.0,1.0,3872.5500000000006,Debit,Boston,ATM,Retired,0.0
38.41,40.0,117.0,1.0,9129.68,Debit,Denver,ATM,Doctor,3.0
53.52,49.0,55.0,1.0,2227.49,Debit,San Diego,Branch,Engineer,1.0
498.59,57.0,138.0,1.0,2619.46,Debit,Philadelphia,Online,Retired,0.0
13.3,23.0,63.0,1.0,213.0,Debit,San Antonio,ATM,Student,2.0
189.65,21.0,60.00000000000001,1.0,8457.09,Debit,Charlotte,ATM,Student,2.0
255.32,80.0,26.999999999999996,1.0,6290.62,Debit,Baltimore,ATM,Retired,0.0
230.51,51.0,56.0,1.0,9522.37,Credit,Memphis,Branch,Engineer,1.0
237.74,61.0,151.99999999999997,1.0,11795.12,Debit,Tucson,ATM,Doctor,3.0
512.76,52.0,26.0,1.0,5121.36,Debit,Fresno,ATM,Doctor,3.0
151.37,54.0,53.00000000000001,1.0,8356.08,Debit,Baltimore,ATM,Engineer,1.0
85.01,25.0,157.0,1.0,1299.4,Credit,Portland,ATM,Student,2.0
444.47,57.0,61.00000000000001,1.0,6062.94,Debit,San Jose,Online,Retired,0.0
184.19,67.0,58.00000000000001,1.0,7588.67,Debit,Indianapolis,ATM,Retired,0.0
879.25,24.0,137.0,1.0,125.84999999999998,Credit,Memphis,Online,Student,2.0
55.98,24.0,87.0,1.0,7047.04,Credit,Kansas City,Branch,Student,2.0
54.91,41.0,275.0,1.0,7927.2699999999995,Credit,Columbus,ATM,Engineer,1.0
393.74,26.0,90.0,1.0,1769.06,Debit,Charlotte,Online,Student,2.0
58.94,30.0,26.0,1.0,4575.98,Debit,Miami,Online,Engineer,1.0
515.57,27.0,56.0,1.0,9269.67,Debit,Columbus,ATM,Engineer,1.0
332.15,59.0,105.0,1.0,9749.46,Debit,Dallas,ATM,Doctor,3.0
177.94,19.0,173.0,1.0,123.23999999999998,Debit,Milwaukee,Online,Student,2.0
68.68,49.0,141.0,1.0,4718.51,Debit,Sacramento,Online,Engineer,1.0
240.03,33.0,30.999999999999996,1.0,7807.73,Debit,Atlanta,Online,Engineer,1.0
168.34,64.0,240.0,1.0,7483.01,Debit,Phoenix,ATM,Retired,0.0
474.77,46.0,284.0,1.0,8494.53,Debit,Boston,Online,Engineer,1.0
451.7,29.0,103.0,1.0,8994.67,Debit,Chicago,Online,Engineer,1.0
243.84999999999997,39.0,43.0,1.0,4576.78,Debit,Omaha,Branch,Engineer,1.0
5.76,38.0,164.0,1.0,5859.79,Debit,Houston,Branch,Engineer,1.0
435.08,55.0,78.0,1.0,2103.41,Debit,San Francisco,Online,Engineer,1.0
127.78,20.0,170.0,1.0,1046.66,Debit,Miami,ATM,Student,2.0
23.14,47.0,93.0,1.0,10536.54,Credit,Mesa,Online,Doctor,3.0
545.87,27.0,41.0,1.0,4860.01,Debit,Miami,Branch,Engineer,1.0
21.21,55.0,37.0,1.0,9575.42,Debit,Nashville,Online,Engineer,1.0
423.53,50.0,81.0,1.0,5453.4,Credit,Kansas City,Branch,Doctor,3.0
142.1,18.0,109.0,1.0,1545.64,Credit,San Francisco,Online,Student,2.0
114.15,19.0,52.00000000000001,1.0,1612.4,Debit,Atlanta,ATM,Student,2.0
275.98,72.0,67.0,1.0,6151.05,Credit,Washington,Online,Retired,0.0
590.68,27.0,22.999999999999996,1.0,852.1999999999999,Debit,Washington,Branch,Student,2.0
152.42,42.0,176.0,1.0,9141.79,Debit,San Jose,ATM,Doctor,3.0
395.77,43.0,118.0,1.0,6425.99,Credit,El Paso,Branch,Doctor,3.0
615.16,26.0,140.0,1.0,214.61,Debit,Boston,Online,Student,2.0
207.82,19.0,30.0,1.0,229.02,Credit,Las Vegas,Online,Student,2.0
220.52,57.0,151.99999999999997,1.0,1793.09,Debit,Seattle,ATM,Retired,0.0
281.47,34.0,142.0,1.0,4437.48,Debit,Philadelphia,ATM,Engineer,1.0
57.91,58.0,97.0,1.0,3641.06,Credit,Sacramento,Branch,Engineer,1.0
30.48,32.0,78.0,1.0,11481.85,Credit,Seattle,Branch,Doctor,3.0
453.09,48.0,97.0,1.0,6708.65,Debit,San Jose,Branch,Doctor,3.0
424.47,22.0,116.00000000000001,1.0,5491.55,Debit,Oklahoma City,Online,Student,2.0
228.4,67.0,116.00000000000001,1.0,9598.43,Debit,Omaha,ATM,Doctor,3.0
67.17,63.0,48.0,1.0,14410.44,Debit,Seattle,Online,Doctor,3.0
284.89,53.0,115.0,1.0,9738.6,Debit,Atlanta,Online,Doctor,3.0
118.69,33.0,296.0,1.0,749.3399999999999,Debit,Omaha,Online,Doctor,3.0
221.33,27.0,276.0,1.0,1185.43,Debit,Louisville,ATM,Student,2.0
252.31,26.0,172.0,1.0,1584.6,Credit,Seattle,ATM,Student,2.0
58.85,71.0,115.0,1.0,1789.8,Credit,Milwaukee,Online,Retired,0.0
194.68,32.0,165.0,1.0,14494.18,Debit,Memphis,Online,Doctor,3.0
433.53,38.0,231.0,1.0,6368.32,Debit,Philadelphia,Branch,Doctor,3.0
178.26,59.0,59.00000000000001,1.0,1137.13,Debit,Oklahoma City,ATM,Retired,0.0
207.65,34.0,98.0,1.0,5143.8,Debit,San Francisco,Online,Engineer,1.0
237.0,49.0,115.0,1.0,14021.4,Debit,Tucson,Online,Doctor,3.0
347.63,25.0,272.0,1.0,1400.04,Credit,Chicago,Online,Student,2.0
517.68,31.0,24.0,1.0,11305.81,Debit,Omaha,ATM,Doctor,3.0
36.25,52.0,75.99999999999999,1.0,193.06,Debit,Tucson,Branch,Doctor,3.0
46.53,42.0,34.0,1.0,4468.12,Debit,San Francisco,ATM,Engineer,1.0
207.47,53.0,12.0,1.0,1688.9,Debit,Miami,ATM,Doctor,3.0
199.7,43.0,285.0,1.0,7574.449999999999,Debit,Indianapolis,ATM,Engineer,1.0
307.89,62.0,90.0,1.0,2637.55,Credit,Nashville,Online,Retired,0.0
20.06,27.0,144.0,1.0,445.21,Debit,Memphis,ATM,Student,2.0
236.57,79.0,112.0,1.0,3488.77,Debit,Sacramento,ATM,Retired,0.0
0.32,39.0,136.0,1.0,7158.58,Debit,Boston,ATM,Engineer,1.0
14.28,23.0,81.0,1.0,1597.51,Debit,Phoenix,ATM,Student,2.0
232.35,33.0,153.0,1.0,4186.25,Credit,Atlanta,Branch,Engineer,1.0
317.53,44.0,104.0,1.0,6237.68,Debit,Miami,Online,Engineer,1.0
74.67,43.0,283.0,1.0,3449.35,Debit,Indianapolis,ATM,Engineer,1.0
65.01,29.0,67.0,1.0,10235.19,Credit,Austin,Online,Doctor,3.0
0.45,34.0,172.0,1.0,8670.23,Debit,Kansas City,Branch,Engineer,1.0
364.13,63.0,61.00000000000001,1.0,8198.0,Debit,Fort Worth,ATM,Doctor,3.0
222.66,39.0,88.0,1.0,14466.38,Debit,Detroit,Online,Doctor,3.0
638.24,48.0,64.0,1.0,5695.78,Debit,Phoenix,Branch,Engineer,1.0
241.21,31.0,107.99999999999999,1.0,1220.86,Debit,Omaha,ATM,Engineer,1.0
171.16,51.0,42.00000000000001,1.0,6126.5,Debit,New York,Online,Retired,0.0
37.65,27.0,109.0,1.0,411.78,Credit,San Jose,Online,Student,2.0
25.77,68.0,18.0,1.0,4331.54,Debit,Memphis,Online,Retired,0.0
789.8,40.0,94.0,1.0,13948.09,Debit,Jacksonville,ATM,Doctor,3.0
806.97,25.0,11.0,1.0,102.2,Debit,Seattle,Online,Student,2.0
364.81,25.0,53.00000000000001,1.0,1145.23,Debit,Charlotte,Online,Student,2.0
490.82,26.0,114.0,1.0,8704.27,Debit,Kansas City,ATM,Engineer,1.0
311.28,49.0,198.0,1.0,135.96,Debit,Atlanta,Branch,Doctor,3.0
85.03,51.0,48.0,1.0,4597.57,Debit,San Diego,ATM,Retired,0.0
307.75,64.0,63.0,1.0,1061.58,Debit,Detroit,Branch,Doctor,3.0
333.67,36.0,68.00000000000001,1.0,9238.08,Debit,Fort Worth,Online,Engineer,1.0
372.08,66.0,63.0,1.0,13330.74,Debit,Houston,Branch,Doctor,3.0
502.9,26.0,141.0,1.0,341.24,Credit,Fresno,Online,Student,2.0
103.81,36.0,34.0,1.0,7044.63,Debit,Oklahoma City,ATM,Doctor,3.0
69.43,30.0,162.0,1.0,9281.85,Debit,Las Vegas,ATM,Engineer,1.0
110.4,56.0,61.99999999999999,1.0,8639.36,Credit,San Diego,ATM,Doctor,3.0
275.65,28.0,14.0,1.0,4957.57,Credit,Atlanta,Branch,Engineer,1.0
251.8,62.0,102.0,1.0,11796.66,Debit,Mesa,ATM,Doctor,3.0
334.07,59.0,200.00000000000003,1.0,7306.79,Debit,New York,Branch,Engineer,1.0
52.44,27.0,87.0,1.0,3157.75,Debit,Raleigh,Online,Student,2.0
141.37,46.0,77.0,1.0,1019.7699999999999,Debit,Denver,Online,Engineer,1.0
211.7,50.0,205.0,1.0,12272.78,Credit,Chicago,Online,Doctor,3.0
308.23,60.0,22.999999999999996,1.0,4150.63,Debit,Las Vegas,ATM,Retired,0.0
111.41,21.0,181.0,1.0,1204.11,Debit,Chicago,Branch,Student,2.0
675.49,61.0,159.0,1.0,1892.9999999999998,Debit,Charlotte,ATM,Retired,0.0
29.72,26.0,37.99999999999999,1.0,1059.62,Debit,San Antonio,ATM,Student,2.0
301.73,67.0,163.0,1.0,990.7399999999999,Debit,Tucson,Online,Doctor,3.0
294.61,60.0,74.0,1.0,7375.59,Debit,Omaha,Branch,Retired,0.0
106.43,52.0,164.0,1.0,9403.12,Credit,Phoenix,ATM,Engineer,1.0
381.52,36.0,79.0,1.0,5798.92,Debit,Seattle,Online,Doctor,3.0
5.66,40.0,33.0,1.0,5434.64,Debit,Fresno,Branch,Engineer,1.0
209.09,48.0,203.0,1.0,9100.81,Debit,Virginia Beach,ATM,Doctor,3.0
521.81,47.0,34.0,1.0,4750.96,Debit,Virginia Beach,ATM,Engineer,1.0
588.36,33.0,134.0,1.0,8434.99,Debit,Charlotte,Online,Engineer,1.0
146.67,20.0,273.0,1.0,1569.75,Debit,Albuquerque,Online,Student,2.0
57.34,27.0,81.0,1.0,1100.64,Debit,Atlanta,Online,Student,2.0
294.77,77.0,101.0,1.0,2272.17,Debit,Philadelphia,Online,Retired,0.0
881.32,31.0,59.00000000000001,1.0,2287.93,Debit,El Paso,Online,Engineer,1.0
162.59,64.0,18.999999999999996,1.0,7104.83,Debit,Indianapolis,Branch,Retired,0.0
56.15,31.0,77.0,1.0,13265.92,Debit,Nashville,Branch,Doctor,3.0
524.55,39.0,175.0,1.0,8292.75,Debit,El Paso,ATM,Doctor,3.0
535.4,23.0,110.0,1.0,651.8399999999999,Debit,San Diego,Branch,Student,2.0
56.84,45.0,185.0,1.0,7977.78,Debit,Raleigh,ATM,Engineer,1.0
135.94,71.0,258.0,1.0,4710.21,Debit,Houston,Branch,Retired,0.0
47.1,42.0,178.0,1.0,6308.07,Credit,Washington,Branch,Doctor,3.0
124.05,61.0,220.0,1.0,7009.54,Credit,Albuquerque,Branch,Doctor,3.0
802.89,19.0,175.0,1.0,1973.63,Debit,Chicago,ATM,Student,2.0
193.16,64.0,109.0,1.0,2304.56,Debit,Charlotte,ATM,Retired,0.0
541.52,48.0,161.0,1.0,6087.24,Credit,Indianapolis,Branch,Engineer,1.0
20.17,77.0,86.0,1.0,3869.3699999999994,Debit,San Antonio,ATM,Retired,0.0
35.98,40.0,133.0,1.0,11147.34,Credit,Nashville,Branch,Doctor,3.0
273.24,51.0,173.0,1.0,2202.21,Debit,Fresno,Branch,Retired,0.0
663.45,67.0,147.0,1.0,5897.29,Debit,Albuquerque,ATM,Retired,0.0
343.86,57.0,70.0,1.0,3278.65,Debit,Charlotte,Branch,Engineer,1.0
75.43,77.0,266.0,1.0,1441.86,Debit,Fresno,ATM,Retired,0.0
414.64,32.0,74.0,1.0,7253.22,Debit,Mesa,Branch,Doctor,3.0
86.79,33.0,166.0,1.0,8795.37,Debit,Fort Worth,Branch,Doctor,3.0
14.1,45.0,73.0,1.0,6949.21,Debit,Louisville,Branch,Engineer,1.0
63.330000000000005,23.0,123.99999999999999,1.0,792.33,Credit,Louisville,Branch,Student,2.0
606.27,29.0,42.00000000000001,1.0,9668.78,Debit,Louisville,Branch,Doctor,3.0
4.47,27.0,132.0,1.0,1381.75,Debit,Baltimore,Branch,Student,2.0
289.01,66.0,96.0,1.0,4226.26,Debit,Miami,Online,Retired,0.0
338.69,18.0,169.0,1.0,1137.89,Debit,Virginia Beach,Branch,Student,2.0
97.73,69.0,156.0,1.0,7885.209999999999,Debit,Sacramento,Branch,Doctor,3.0
27.61,54.0,26.0,1.0,3679.64,Credit,Fort Worth,ATM,Retired,0.0
284.17,51.0,189.0,1.0,3479.56,Debit,Memphis,ATM,Retired,0.0
76.21,22.0,69.00000000000001,1.0,664.9299999999998,Debit,Los Angeles,Branch,Student,2.0
334.79,69.0,292.0,1.0,624.0899999999999,Credit,Denver,Branch,Doctor,3.0
584.51,74.0,75.99999999999999,1.0,3254.56,Debit,Denver,ATM,Retired,0.0
432.18,18.0,162.0,1.0,678.8299999999999,Debit,Las Vegas,Branch,Student,2.0
134.55,59.0,165.0,1.0,14852.42,Debit,San Jose,Online,Doctor,3.0
61.66,26.0,86.0,1.0,5705.4,Debit,Sacramento,ATM,Student,2.0
12.35,25.0,22.0,1.0,1846.85,Debit,Fresno,Branch,Student,2.0
213.25,25.0,63.0,1.0,677.7899999999998,Debit,San Francisco,Branch,Student,2.0
34.93,31.0,72.0,1.0,2810.37,Debit,Columbus,Branch,Engineer,1.0
335.68,24.0,142.0,1.0,1188.95,Debit,Tucson,Online,Student,2.0
423.96,43.0,75.0,1.0,8374.38,Debit,San Diego,ATM,Doctor,3.0
220.82,42.0,30.999999999999996,1.0,4298.13,Debit,Louisville,Branch,Engineer,1.0
717.36,22.0,138.0,1.0,514.88,Credit,San Diego,Online,Student,2.0
406.12,42.0,106.0,1.0,10501.53,Debit,Houston,ATM,Doctor,3.0
427.83,47.0,29.000000000000004,1.0,3293.06,Debit,Phoenix,ATM,Engineer,1.0
416.62,26.0,67.0,1.0,9700.9,Credit,Baltimore,Online,Student,2.0
21.9,28.0,30.0,1.0,1052.27,Debit,Phoenix,ATM,Student,2.0
717.74,42.0,168.00000000000003,1.0,8375.16,Credit,Sacramento,Online,Engineer,1.0
393.68,55.0,141.0,1.0,10135.88,Debit,San Diego,ATM,Doctor,3.0
281.91,25.0,269.0,1.0,225.53,Debit,Denver,Branch,Student,2.0
239.85,70.0,50.00000000000001,1.0,1477.63,Debit,Tucson,ATM,Retired,0.0
237.84,26.0,16.0,1.0,8932.39,Debit,Nashville,Branch,Student,2.0
459.29,64.0,109.0,1.0,1006.12,Credit,Kansas City,Online,Retired,0.0
196.49,41.0,65.0,1.0,7516.560000000001,Debit,Oklahoma City,Branch,Engineer,1.0
344.87,58.0,25.000000000000004,1.0,7447.44,Debit,Houston,Branch,Retired,0.0
129.62,23.0,123.99999999999999,1.0,620.28,Credit,San Jose,ATM,Student,2.0
16.53,21.0,220.0,1.0,707.95,Debit,Houston,ATM,Student,2.0
277.02,46.0,227.0,1.0,8586.38,Credit,Denver,ATM,Doctor,3.0
13.02,51.0,42.00000000000001,1.0,6076.45,Debit,Charlotte,Branch,Doctor,3.0
199.02,22.0,185.0,1.0,793.6299999999999,Debit,Memphis,ATM,Student,2.0
684.5,29.0,75.99999999999999,1.0,6258.63,Debit,Fort Worth,Branch,Doctor,3.0
45.92,26.0,22.999999999999996,1.0,544.56,Debit,Nashville,ATM,Student,2.0
761.73,19.0,26.999999999999996,1.0,151.28,Debit,Columbus,ATM,Student,2.0
331.38,42.0,122.0,1.0,844.5499999999998,Debit,Miami,ATM,Engineer,1.0
602.8,60.0,173.0,1.0,7417.69,Debit,Baltimore,Branch,Retired,0.0
64.12,57.0,222.0,1.0,1029.09,Credit,Indianapolis,Branch,Doctor,3.0
57.38,28.0,86.0,1.0,899.5199999999999,Debit,Kansas City,Online,Student,2.0
94.64,28.0,144.0,1.0,586.76,Credit,New York,ATM,Student,2.0
155.56,19.0,64.0,1.0,129.79,Credit,Austin,Branch,Student,2.0
301.39,47.0,104.0,1.0,10548.58,Credit,Denver,Online,Doctor,3.0
136.31,74.0,65.0,1.0,4384.95,Debit,Nashville,Online,Retired,0.0
4.39,26.0,63.0,1.0,1429.61,Debit,Philadelphia,ATM,Student,2.0
429.25,29.0,107.0,1.0,5019.68,Debit,Seattle,Online,Engineer,1.0
138.54,60.0,93.0,1.0,8274.77,Credit,Austin,Branch,Engineer,1.0
33.03,21.0,28.0,1.0,935.8800000000001,Debit,Washington,Branch,Student,2.0
76.39,30.0,80.0,1.0,11584.32,Debit,Sacramento,Online,Doctor,3.0
25.32,19.0,25.000000000000004,1.0,1642.34,Debit,Oklahoma City,ATM,Student,2.0
330.91,36.0,28.0,1.0,6481.35,Debit,Kansas City,ATM,Engineer,1.0
153.55,37.0,16.0,1.0,5619.91,Debit,Denver,Online,Doctor,3.0
217.61,27.0,120.0,1.0,1661.1,Debit,Omaha,Online,Student,2.0
131.69,53.0,59.00000000000001,1.0,2958.43,Credit,Denver,Branch,Engineer,1.0
68.49,67.0,49.0,1.0,6683.31,Debit,Nashville,Online,Retired,0.0
470.62,57.0,127.0,1.0,12470.62,Debit,Tucson,Branch,Doctor,3.0
385.35,38.0,269.0,1.0,5184.13,Debit,Miami,Branch,Doctor,3.0
74.72,26.0,132.0,1.0,165.75,Debit,Phoenix,Online,Student,2.0
352.03,27.0,219.0,1.0,4846.68,Credit,Phoenix,Online,Student,2.0
275.87,25.0,112.0,1.0,1697.58,Debit,Seattle,ATM,Student,2.0
90.94,63.0,56.0,1.0,3896.08,Credit,Colorado Springs,ATM,Retired,0.0
206.25,74.0,56.0,1.0,3651.07,Debit,Baltimore,ATM,Retired,0.0
116.76,51.0,212.0,1.0,4480.43,Debit,Philadelphia,ATM,Engineer,1.0
91.5,47.0,77.0,1.0,667.6599999999999,Debit,Omaha,ATM,Doctor,3.0
489.31000000000006,43.0,36.0,1.0,5595.22,Debit,Louisville,Branch,Engineer,1.0
414.49,58.0,107.99999999999999,1.0,12709.58,Credit,Phoenix,Online,Doctor,3.0
315.13,30.0,143.0,1.0,6570.94,Debit,Omaha,Branch,Engineer,1.0
28.38,45.0,260.0,1.0,8892.62,Debit,Tucson,Branch,Doctor,3.0
456.05,68.0,20.0,1.0,11729.51,Debit,Detroit,Branch,Doctor,3.0
277.22,35.0,41.0,1.0,12104.51,Debit,Kansas City,Branch,Doctor,3.0
54.84,52.0,123.99999999999999,1.0,3495.51,Debit,Kansas City,Online,Retired,0.0
29.92,68.0,63.0,1.0,7855.01,Credit,Denver,Online,Doctor,3.0
133.06,35.0,143.0,1.0,8843.44,Debit,Las Vegas,Online,Engineer,1.0
14.34,67.0,24.0,1.0,7932.509999999999,Credit,Memphis,Online,Retired,0.0
468.32,69.0,151.99999999999997,1.0,4710.04,Debit,Fresno,Online,Retired,0.0
582.17,57.0,135.0,1.0,7310.83,Debit,Tucson,Branch,Engineer,1.0
245.62,23.0,127.0,1.0,1879.8200000000002,Debit,San Antonio,Branch,Student,2.0
83.6,47.0,192.0,1.0,13899.24,Debit,San Jose,ATM,Doctor,3.0
331.22,61.0,161.0,1.0,12613.25,Credit,Oklahoma City,Branch,Doctor,3.0
57.49,24.0,177.0,1.0,765.1499999999999,Credit,Detroit,Online,Student,2.0
85.58,55.0,60.00000000000001,1.0,7794.84,Debit,Fort Worth,ATM,Engineer,1.0
157.56,43.0,159.0,1.0,7541.160000000001,Debit,Indianapolis,Branch,Doctor,3.0
230.3,46.0,24.0,1.0,8356.88,Debit,Colorado Springs,Online,Engineer,1.0
305.92,72.0,88.0,1.0,1445.47,Debit,El Paso,ATM,Retired,0.0
116.33,27.0,144.0,1.0,1696.15,Debit,Fresno,Branch,Student,2.0
537.71,19.0,175.0,1.0,1806.08,Credit,Mesa,Online,Student,2.0
538.17,27.0,252.0,1.0,5908.04,Credit,Washington,Branch,Engineer,1.0
219.44,42.0,22.999999999999996,1.0,4207.27,Debit,Washington,Online,Engineer,1.0
61.62,57.0,18.999999999999996,1.0,8365.37,Debit,Miami,Online,Doctor,3.0
58.77,27.0,191.0,1.0,7261.7,Debit,Memphis,Online,Engineer,1.0
538.13,62.0,165.0,1.0,5008.59,Debit,Charlotte,ATM,Retired,0.0
177.05,24.0,235.0,1.0,4287.82,Debit,Philadelphia,Branch,Student,2.0
719.76,19.0,190.0,1.0,690.5199999999999,Debit,San Francisco,Branch,Student,2.0
163.22,26.0,217.0,1.0,1788.27,Debit,Miami,Online,Student,2.0
242.85,42.0,93.0,1.0,4672.8,Debit,San Antonio,Online,Engineer,1.0
291.22,41.0,100.00000000000001,1.0,3677.63,Credit,Baltimore,Online,Engineer,1.0
56.52,42.0,151.99999999999997,1.0,6911.2,Debit,Omaha,ATM,Engineer,1.0
195.8,39.0,186.0,1.0,12027.68,Debit,Raleigh,Online,Doctor,3.0
66.76,36.0,44.0,1.0,184.72,Credit,Austin,Branch,Doctor,3.0
190.9,28.0,40.0,1.0,101.25,Debit,Jacksonville,Online,Student,2.0
106.99,38.0,151.99999999999997,1.0,5771.4,Debit,Omaha,Branch,Engineer,1.0
107.1,25.0,175.0,1.0,193.8,Credit,Philadelphia,Online,Student,2.0
430.83,18.0,292.0,1.0,941.4899999999999,Debit,Los Angeles,Branch,Student,2.0
235.34,26.0,68.00000000000001,1.0,566.83,Debit,Washington,Branch,Student,2.0
86.35,52.0,24.0,1.0,1550.48,Credit,Indianapolis,Branch,Retired,0.0
337.99,70.0,115.0,1.0,9038.63,Debit,Colorado Springs,ATM,Doctor,3.0
577.13,40.0,66.0,1.0,6640.51,Credit,San Jose,Branch,Engineer,1.0
213.33,52.0,161.0,1.0,5400.44,Debit,Omaha,ATM,Retired,0.0
